headline,label
અમદાવાદઃ જંત્રીના ભાવમાં 25 ટકાનો વધારો કરવાની સરકારની વિચારણા,business
"ઘરમાં પડેલા જૂના મોબાઇલ અને કોમ્પ્યુટરને ન સમજો નકામા, તેમાં છુપાયું છે સોનુ",tech
"2018 માટે ડબ્બુ રતનાનીનું ખાસ ફોટોશૂટ, જુઓ સેલેબની મસ્તી",entertainment
"સની લિયોન દર 15 મિનિટે કરે છે આ કામ, કોઈ શું માને તેનાથી નથી પડતો ફરક",entertainment
"મુસ્લિમ હોવાથી 'ઇશિતાની નણંદ'ને નથી મળી રહ્યું મુંબઇમાં ઘર, FB પર કરી 'મન કી બાત'",entertainment
ખૂબ જ બોલ્ડ છે અદિતી રાવનું બિકીની ફોટોશૂટ,entertainment
"PF વધવાની સાથે તમારાં પેન્શન-ગ્રેચ્યુઇટીમાં પણ વધારો થશે, જાણો કઈ રીતે...",business
આ ચાર ભાષા સીખીને કમાઓ હજારો રૂપિયા,business
"મ્યુચ્યુઅલ ફંડ SIPમાં ક્યારે, ક્યાં અને કેવી રીતે કરાય રોકાણ, જાણો - બધુ જ",business
7th pay commission: સાતમા પગાર પંચને આજે વાગશે મંજૂરીની મહોર!,business
"અહીં ખુલ્લેઆમ વેચાય છે AK-47, ચરસ-ગાંજો, કોઈને નથી આની ભનક",tech
"મુંબઇ સેશન કોર્ટે લગાવ્યો 'મુલ્ક'ની રિલીઝ પર સ્ટે, સુનાવણી બાદ મળશે લીલી ઝંડી",entertainment
"આ ભૂલ કરી તો બૂક નહીં કરી શકો Uber, લાગી જશે લાઈફ બેન",tech
"દીપિકાના લગ્નની જોરશોરથી તૈયારી, ખરીદ્યુ રૂ.20 લાખનું મંગળસૂત્ર",entertainment
Hello મૅગઝીન માટે જાહ્નવી કપૂરે કરાવ્યું હોટ ફોટોશૂટ,entertainment
"HSBCએ બ્લોકચેન દ્વારા RIL માટે કરી વિદેશમાં ચુકવણી, ભારતમાં આ પહેલો અવસર",business
'સંસ્કારી બહૂ'ની ઇમેજ તોડવા માટે 'ગોપી બહૂ'એ શેર કર્યા Bold Photos,entertainment
"GOOGLE સાથે જોડાયેલી રસપ્રદ વાતો, કે જે તમે ક્યારેય નહીં સાંભળી હોય",tech
"સેલ્ફી શોખીનો માટે લોન્ચ થયો Huawei Y6 Pro, જાણો ફિચર્સ",tech
રેડમી 5 Proની પ્લાનિંગ છોડો હવે સસ્તામાં લોન્ચ થયો Redmi 6 Pro,tech
"ફેસબુક કોન્ફરન્સમાં આ કુતરો રહ્યો આકર્ષણનું કેન્દ્ર, 2 કરોડ 60 લાખ છે ફેન્સ",tech
નોટબંધી: શું બિઝનેશમેન નાખુશ છે? ધંધા ઠપ થયા છે? જાણો શું છે હકીકત,business
#FoodYouTuber: 7 લાખ લોકો છે આ મહિલાની રેસિપીના દિવાના,tech
સુપ્રીમ કોર્ટે પુછ્યું- શું પાન કાર્ડ માટે આધાર કાર્ડ ફરજીયાત કરવું જરૂરી હતું,business
"કોન્ટેક્ટ લિસ્ટમાં નંબર સેવ નથી તો પણ મોકલો Whatsappથી મેસજ, જાણો કેવી રીતે",tech
"1000 ટેટાની વચ્ચે iPhone રાખી દીવાસળી ચાંપી, જુઓ પછી શું થયું?",tech
"વોટ્સઅપના નવા પેમેન્ટ ફિચરથી, ઘરે બેઠા આ રીતે કરો પૈસા ટ્રાન્સફર",tech
નીતા અંબાણીએ વગાડ્યો BSEનો રીંગીંગ બેલ,business
"સરકારના સ્વાસ્થ્ય મિત્ર બનીને કરો કમાણી, સેલરી સાથે મળશે પ્રોત્સાહન",business
"રાંધણ ગેસ સિલિન્ડરના ભાવમાં 133 રૂપિયાનો ઘટાડો, જાણો નવો ભાવ",business
માતા-પિતા સાવધાન: બ્લૂ વ્હેલ બાદ MOMO વોટ્સએપનો તરખાટ,tech
બિકીની લૂક શેર કરી ફરી સોશિયલ મીડિયા પર છવાઇ બ્રુના,entertainment
IPHONE પર SMS અથવા સ્પામ મેસેજને બ્લોક કરવાની આ છે રીત,tech
ભારતને બાળ સુરક્ષા માટે ગુગલે આપ્યા 5 લાખ ડોલર,business
"સેન્સેક્સમાં 137 પૉઇન્ટનું ગાબડું, નિફ્ટી 10460ની પાસે",business
"5 કારણો જેનાંથી 300 કરોડને પાર ગઇ 'પદ્માવત', એક કારણ 'રાજપૂત' પણ",entertainment
બેઈમાન વેપારીઓને સરકાર નહી છોડે: માંડવીયા,business
ICICI-વીડિયોકોન કેસમાં CBIએ કરી ચંદા કોચરના પતિની પૂછપરછ,business
અમરેલીના હીરા ઉદ્યોગને ચમકાવવા કેન્દ્રની 3 કરોડની સહાય,business
"પેટ્રોલથી મળશે છુટકારો, લોન્ચ થઇ રહી છે આ પાંચ ઇલેકટ્રિક કાર",tech
આ દિવાળી પર 1099 રુપિયામાં કરો હવાઇ સફર! બૂકિંગ કરાવવાનો આજે છેલ્લો દિવસ,business
"લીક થઇ ગયો'તો લવ મેકિંગ સીન, પોર્ન કહી વેચવામાં આવી હતી ફિલ્મની સીડી",entertainment
Jio મોબાઇલ પછી બ્રોડબેન્ડ માટે પણ લાવી રહ્યું છે ધમાકેદાર ફ્રી ઓફર,tech
મોટોરોલા કંપનીએ લોન્ચ કર્યા બે નવા સ્માર્ટફોન,business
"દિલ્હી NCRમાં પ્રોપર્ટીના ભાવમાં ધબડકો, 25થી30 ટકાનો ઘટાડો",business
ભારતમાં 3 જ્યારે USમાં 4 પાંખીયાવાળા પંખાનો કેમ થાય છે ઉપયોગ?,tech
